dataset_label,posterior_strategy,controller_policy,controller_label,operating_profile,review_budget_k,ambiguity_level,coefficient,feature,odds_ratio,positive_rate,target_name,training_accuracy
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.0,2.1080515669462523,intercept,8.232185785284628,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.0,-5.432964090271731,mean_confusion_entropy,0.00437012314659981,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.0,4.910781248266509,mean_confusion_set_size,135.74542387030434,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.0,0.0,sequence_length,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.0,0.0,length_support_count,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.0,0.0,limited_support,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.0,0.0,is_calibrated,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.0,1.5600847306131214,conformal_available,4.7592244800626196,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.0,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.15,3.9614187503907683,intercept,52.53180262019856,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.15,-4.8554909444190795,mean_confusion_entropy,0.007785510162137287,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.15,-0.4853210912851876,mean_confusion_set_size,0.6154995334957644,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.15,0.0,sequence_length,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.15,0.0,length_support_count,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.15,0.0,limited_support,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.15,0.0,is_calibrated,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.15,2.9515336310388007,conformal_available,19.135277692218274,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.15,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.3,2.521468621245858,intercept,12.446862974556927,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.3,0.39935873139432926,mean_confusion_entropy,1.4908683439700745,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.3,-3.855368623280877,mean_confusion_set_size,0.02116579966538729,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.3,0.0,sequence_length,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.3,0.0,length_support_count,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.3,0.0,limited_support,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.3,0.0,is_calibrated,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.3,1.8341246037356083,conformal_available,6.25965207025304,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.3,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.45,1.4234018867296871,intercept,4.151218421647986,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.45,-0.02027946220835662,mean_confusion_entropy,0.9799247830936492,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.45,-0.8643106422744626,mean_confusion_set_size,0.42134190783577896,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.45,0.0,sequence_length,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.45,0.0,length_support_count,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.45,0.0,limited_support,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.45,0.0,is_calibrated,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.45,0.9925233771472918,conformal_available,2.698034047252768,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_learned_gate,learned,shortlist_first,3,0.45,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.0,-0.6391871201213402,intercept,0.5277212237024188,0.2,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.0,-5.010760698839622,mean_confusion_entropy,0.0066658306874631985,0.2,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.0,4.90493755078766,mean_confusion_set_size,134.95448194255133,0.2,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.0,0.0,sequence_length,1.0,0.2,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.0,0.0,length_support_count,1.0,0.2,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.0,0.0,limited_support,1.0,0.2,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.0,-0.4575035753603699,is_calibrated,0.6328615663148724,0.2,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.0,-0.4575035753603699,conformal_available,0.6328615663148724,0.2,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.0,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.15,-0.028581222426000148,intercept,0.9718233570897439,0.4,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.15,-4.452091865421767,mean_confusion_entropy,0.0116541625142925,0.4,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.15,7.541965113762992,mean_confusion_set_size,1885.5316711312566,0.4,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.15,0.0,sequence_length,1.0,0.4,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.15,0.0,length_support_count,1.0,0.4,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.15,0.0,limited_support,1.0,0.4,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.15,-0.0024388725744444975,is_calibrated,0.99756409905897,0.4,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.15,-0.0024388725744444975,conformal_available,0.99756409905897,0.4,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.15,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.3,0.4471649805157663,intercept,1.5638722864608172,0.7,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.3,-5.848554942140029,mean_confusion_entropy,0.002884063787342968,0.7,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.3,5.573411518713935,mean_confusion_set_size,263.3309269835188,0.7,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.3,0.0,sequence_length,1.0,0.7,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.3,0.0,length_support_count,1.0,0.7,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.3,0.0,limited_support,1.0,0.7,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.3,0.3204913811006176,is_calibrated,1.3778046251771807,0.7,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.3,0.3204913811006176,conformal_available,1.3778046251771807,0.7,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.3,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.45,0.0,constant,1.0,1.0,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_learned_gate,learned,shortlist_first,3,0.45,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.0,2.1080515669462523,intercept,8.232185785284628,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.0,-5.432964090271731,mean_confusion_entropy,0.00437012314659981,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.0,4.910781248266509,mean_confusion_set_size,135.74542387030434,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.0,0.0,sequence_length,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.0,0.0,length_support_count,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.0,0.0,limited_support,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.0,0.0,is_calibrated,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.0,1.5600847306131214,conformal_available,4.7592244800626196,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.0,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.15,3.9614187503907683,intercept,52.53180262019856,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.15,-4.8554909444190795,mean_confusion_entropy,0.007785510162137287,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.15,-0.4853210912851876,mean_confusion_set_size,0.6154995334957644,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.15,0.0,sequence_length,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.15,0.0,length_support_count,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.15,0.0,limited_support,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.15,0.0,is_calibrated,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.15,2.9515336310388007,conformal_available,19.135277692218274,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.15,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.3,2.521468621245858,intercept,12.446862974556927,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.3,0.39935873139432926,mean_confusion_entropy,1.4908683439700745,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.3,-3.855368623280877,mean_confusion_set_size,0.02116579966538729,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.3,0.0,sequence_length,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.3,0.0,length_support_count,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.3,0.0,limited_support,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.3,0.0,is_calibrated,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.3,1.8341246037356083,conformal_available,6.25965207025304,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.3,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.45,1.4234018867296871,intercept,4.151218421647986,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.45,-0.02027946220835662,mean_confusion_entropy,0.9799247830936492,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.45,-0.8643106422744626,mean_confusion_set_size,0.42134190783577896,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.45,0.0,sequence_length,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.45,0.0,length_support_count,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.45,0.0,limited_support,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.45,0.0,is_calibrated,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.45,0.9925233771472918,conformal_available,2.698034047252768,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_constrained_gate,constrained,rescue_first,3,0.45,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.0,0.0,constant,1.0,0.0,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.0,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.15,-0.9438578047164152,intercept,0.3891237725086604,0.3,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.15,-2.6464169232663592,mean_confusion_entropy,0.07090481584594817,0.3,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.15,6.841931423495056,mean_confusion_set_size,936.2957731302047,0.3,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.15,0.0,sequence_length,1.0,0.3,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.15,0.0,length_support_count,1.0,0.3,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.15,0.0,limited_support,1.0,0.3,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.15,-0.6966874938163451,is_calibrated,0.4982329731317555,0.3,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.15,-0.6966874938163451,conformal_available,0.4982329731317555,0.3,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.15,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.3,-0.6937361874518228,intercept,0.4997055832693148,0.3,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.3,-3.914610279722421,mean_confusion_entropy,0.01994832139630395,0.3,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.3,6.113363481099541,mean_confusion_set_size,451.85597112495316,0.3,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.3,0.0,sequence_length,1.0,0.3,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.3,0.0,length_support_count,1.0,0.3,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.3,0.0,limited_support,1.0,0.3,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.3,-0.510089750269459,is_calibrated,0.6004416865907155,0.3,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.3,-0.510089750269459,conformal_available,0.6004416865907155,0.3,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.3,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.45,0.8713041207538517,intercept,2.3900257041351547,0.6,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.45,1.6704511008076597,mean_confusion_entropy,5.314564660937842,0.6,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.45,4.114858082781044,mean_confusion_set_size,61.24352213564475,0.6,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.45,0.0,sequence_length,1.0,0.6,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.45,0.0,length_support_count,1.0,0.6,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.45,0.0,limited_support,1.0,0.6,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.45,0.6328008771366,is_calibrated,1.8828769075336413,0.6,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.45,0.6328008771366,conformal_available,1.8828769075336413,0.6,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_constrained_gate,constrained,rescue_first,3,0.45,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,rescue_first,3,0.0,2.1080515669462523,intercept,8.232185785284628,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,rescue_first,3,0.0,-5.432964090271731,mean_confusion_entropy,0.00437012314659981,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,rescue_first,3,0.0,4.910781248266509,mean_confusion_set_size,135.74542387030434,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,rescue_first,3,0.0,0.0,sequence_length,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,rescue_first,3,0.0,0.0,length_support_count,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,rescue_first,3,0.0,0.0,limited_support,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,rescue_first,3,0.0,0.0,is_calibrated,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,rescue_first,3,0.0,1.5600847306131214,conformal_available,4.7592244800626196,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,rescue_first,3,0.0,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,shortlist_first,3,0.0,2.1080515669462523,intercept,8.232185785284628,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,shortlist_first,3,0.0,-5.432964090271731,mean_confusion_entropy,0.00437012314659981,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,shortlist_first,3,0.0,4.910781248266509,mean_confusion_set_size,135.74542387030434,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,shortlist_first,3,0.0,0.0,sequence_length,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,shortlist_first,3,0.0,0.0,length_support_count,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,shortlist_first,3,0.0,0.0,limited_support,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,shortlist_first,3,0.0,0.0,is_calibrated,1.0,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,shortlist_first,3,0.0,1.5600847306131214,conformal_available,4.7592244800626196,0.9,prefer_conformal,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,shortlist_first,3,0.0,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,selector,3,0.0,0.4098089433026692,intercept,1.506529924983029,0.8,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,selector,3,0.0,-2.0169466714237214,mean_confusion_entropy,0.13306112479349042,0.8,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,selector,3,0.0,-0.20135921613232804,mean_confusion_set_size,0.8176186769774637,0.8,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,selector,3,0.0,0.0,sequence_length,1.0,0.8,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,selector,3,0.0,0.0,length_support_count,1.0,0.8,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,selector,3,0.0,0.0,review_budget,1.0,0.8,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,selector,3,0.0,3.472875280524915,fragile_signal_count,32.22927756289949,0.8,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,selector,3,0.0,2.970390790073621,rescue_conformal_probability,19.49953833329155,0.8,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,selector,3,0.0,0.0,rescue_wide_probability,1.0,0.8,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,selector,3,0.0,2.970390790073621,shortlist_conformal_probability,19.49953833329155,0.8,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,selector,3,0.0,0.0,shortlist_wide_probability,1.0,0.8,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,selector,3,0.0,0.0,limited_support,1.0,0.8,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,selector,3,0.0,0.0,is_calibrated,1.0,0.8,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,selector,3,0.0,0.2998880910769844,conformal_available,1.3497077547828595,0.8,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector,selector,3,0.0,0.2998880910769844,budget_tight,1.3497077547828595,0.8,prefer_shortlist_profile,1.0
